FileName,e_lfanew,SizeOfCode,SizeOfInitializedData,AddressOfEntryPoint,ImageBase,SectionAlignment,FileAlignment,SizeOfImage,DllCharacteristics,BaseOfCode,NumberOfRvaAndSizes,LoaderFlags,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfHeaders,CheckSum,Subsystem,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,ShannonEntropy
/home/kali/Desktop/Virusshare/VirusShare_265a18631e2100a056ab4591b4a1c250,200,53248,24576,6833,4194304,4096,4096,81920,0,4096,16,0,4,0,0,0,4,0,4096,122087,2,1048576,4096,1048576,4096,3.5568416933585696
/home/kali/Desktop/Virusshare/VirusShare_266225d96185a7e068a0889327d1e0a0,216,29184,41472,17285,4194304,4096,512,98304,0,4096,16,0,13,6,0,0,5,1,1024,195320,2,1048576,4096,1048576,4096,7.2137933565941
/home/kali/Desktop/Virusshare/VirusShare_26673565541e042dd04d75ee29e26451,224,173056,109568,4096,4194304,4096,512,311296,0,4096,16,0,8,3,10,0,4,0,4096,0,2,0,0,1048576,4096,6.692483895475635
/home/kali/Desktop/Virusshare/VirusShare_26707bb872f18e49b063dd2c05a501b4,128,293888,328704,4096,1835794432,4096,512,352256,0,4096,16,0,4,0,1,0,4,0,1024,344921,3,2097152,4096,1048576,4096,3.9483084656070937
/home/kali/Desktop/Virusshare/VirusShare_26742adb220748b11155a1f44ccd02fa,216,5120,272896,4352,268435456,4096,512,294912,0,4096,16,0,5,0,0,0,5,0,1024,334024,2,1048576,4096,1048576,4096,6.3148960895029065
/home/kali/Desktop/Virusshare/VirusShare_26789a372d27c69538e37a561952260c,216,28672,172032,9324,268435456,4096,4096,204800,0,4096,16,0,4,0,0,0,4,0,4096,224952,2,1048576,4096,1048576,4096,6.2152391806405625
/home/kali/Desktop/Virusshare/VirusShare_2690e845b122faa1574e57fe7863a190,208,26112,88576,16640,268435456,4096,512,143360,0,4096,16,0,5,0,0,0,5,0,1024,0,2,1048576,4096,1048576,4096,6.578989465804934
/home/kali/Desktop/Virusshare/VirusShare_26963c38be94d68d44fa5659067239d6,240,327168,1257472,65728,268435456,4096,512,1597440,64,4096,16,0,5,1,5,1,5,1,1024,1577256,2,1048576,4096,1048576,4096,7.7857606088362505
/home/kali/Desktop/Virusshare/VirusShare_26a3ca2592a35f35b36ea29a73693f00,124,5632,823808,4456,4194304,4096,512,2306048,0,4096,16,0,5,0,0,0,4,0,1024,0,2,1048576,4096,1048576,4096,7.931726281603798
/home/kali/Desktop/Virusshare/VirusShare_26a481832592d364f722155e24db5f7e,232,16384,97792,18448,268435456,4096,512,176128,0,4096,16,0,5,0,0,0,5,0,1536,151898,2,1048576,4096,1048576,4096,6.238839247599512
/home/kali/Desktop/Virusshare/VirusShare_26a786067e8726f4317a70d049323c9d,240,143360,184320,143774,4194304,4096,4096,331776,0,4096,16,0,4,0,0,0,4,0,4096,0,2,1048576,4096,1048576,4096,6.1998057246056835
/home/kali/Desktop/Virusshare/VirusShare_26a98d5035ea369728150a879f844a80,216,177152,14848,183392,4194304,4096,512,208896,32768,4096,16,0,5,0,0,0,5,0,1024,227180,2,1048576,4096,1048576,4096,7.6738840370096115
/home/kali/Desktop/Virusshare/VirusShare_26b3db3ac5bd9dcfcb485c9e0c200a80,128,531456,533504,539506,4194304,8192,512,557056,34112,8192,16,0,4,0,0,0,4,0,512,0,2,1048576,4096,1048576,4096,7.812875210918073
/home/kali/Desktop/Virusshare/VirusShare_26bea7a1f694e03a9001a64261cc3ee3,256,129536,361472,133309,4194304,4096,512,389120,0,4096,16,0,10,2,5,4,4,0,4096,0,2,0,0,1048576,4096,5.885047151912118
/home/kali/Desktop/Virusshare/VirusShare_26beb8b16a40c6c6aa8c8b3c1891eaa5,200,197120,25600,4304,268435456,4096,512,249856,0,4096,16,0,5,0,0,0,5,0,1024,231804,2,1048576,4096,1048576,4096,1.3639048947221966
/home/kali/Desktop/Virusshare/VirusShare_26d33b533c8c0da49c43492a9c47496b,224,28672,130048,28575,4194304,4096,512,249856,0,4096,16,0,5,1,1,0,5,1,1024,202081,2,1048576,4096,1048576,4096,7.1892627668474
/home/kali/Desktop/Virusshare/VirusShare_26d9a9bd8c737fe474b7d1aa6c56bfa0,224,8192,57344,7938,4194304,4096,4096,69632,0,4096,16,0,4,0,0,0,4,0,4096,305419896,2,1048576,4096,1048576,4096,3.804160168123138
/home/kali/Desktop/Virusshare/VirusShare_26deaf66f180fc3ad7df87c990c781b9,256,155648,4096,388320,4194304,4096,512,397312,0,237568,16,0,8,0,6,1,4,0,4096,0,2,0,0,1048576,4096,7.966154242591102
/home/kali/Desktop/Virusshare/VirusShare_26dedbe83bb8792108e1be646f36c2a3,248,20480,249856,18443,2110783488,4096,4096,274432,0,4096,16,0,5,0,0,0,5,0,4096,217942,2,1048576,4096,1048576,4096,5.012614896948068
/home/kali/Desktop/Virusshare/VirusShare_26e7bdc2c4cd8b0713dc889400d1a8ba,224,129536,363008,133375,4194304,4096,512,385024,0,4096,16,0,10,2,9,2,4,0,4096,0,2,0,0,1048576,4096,6.652974333180541
/home/kali/Desktop/Virusshare/VirusShare_26f8b66c8152405f60c12864f72c6c10,224,45056,307200,4101,4194304,4096,4096,356352,0,4096,16,0,4,0,0,0,4,0,4096,91606,2,1048576,4096,1048576,4096,6.672602911972522
/home/kali/Desktop/Virusshare/VirusShare_2706b89a0645250dad512da0802a7470,224,37888,167936,21718,4194304,4096,512,274432,0,4096,16,0,8,1,0,0,5,1,1024,215312,2,1048576,4096,1048576,4096,7.585605671792915
/home/kali/Desktop/Virusshare/VirusShare_270ab0192947f1280f204280314e6a50,128,9216,25600,4271,4194304,4096,1024,45056,0,4096,16,0,4,0,0,0,4,0,1024,0,2,1048576,4096,1048576,4096,5.930507609442068
/home/kali/Desktop/Virusshare/VirusShare_2713eb30010ab48b8321c79d5c2fe893,184,107281,66321,4440,4194304,4096,512,180224,0,4096,16,0,4,0,1,0,4,0,1024,229194,2,1048576,4096,1048576,4096,4.804374172255489
/home/kali/Desktop/Virusshare/VirusShare_2718c2dad92f34d4e57b9283a5869a4c,128,2048,258560,4640,4194304,4096,512,286720,0,4096,16,0,4,0,0,0,4,0,1024,266921,2,1048576,4096,1048576,4096,7.474116938814416
/home/kali/Desktop/Virusshare/VirusShare_27222bd36e26428d04c6d0c90780907c,232,73216,163840,13241,4194304,4096,512,258048,33024,4096,16,0,5,1,0,0,5,1,1024,239484,2,1048576,4096,1048576,4096,7.66848518520386
/home/kali/Desktop/Virusshare/VirusShare_272653aca248b31f31feaacecd4012b1,240,132608,372224,136488,4194304,4096,512,393216,0,4096,16,0,8,4,5,1,4,0,4096,0,2,0,0,1048576,4096,6.831568567021616
/home/kali/Desktop/Virusshare/VirusShare_27270c2d98324b411691886eec148f30,224,219648,114176,184962,4194304,4096,512,364544,32768,4096,16,0,5,0,0,0,5,0,1024,0,2,1048576,4096,1048576,4096,6.168499041625745
/home/kali/Desktop/Virusshare/VirusShare_2738ac1efb5dc600876eba01d953677c,224,172032,4096,248816,4194304,4096,512,253952,0,77824,16,0,6,2,5,3,4,0,4096,0,2,0,0,1048576,4096,7.937708692278172
/home/kali/Desktop/Virusshare/VirusShare_273c20ec26289384f14b096918cdde4d,216,197632,7168,6240,268435456,4096,512,217088,0,4096,16,0,5,0,0,0,5,0,1024,237775,2,1048576,4096,1048576,4096,7.609970470030245
/home/kali/Desktop/Virusshare/VirusShare_2744dc06d86d8edcd740cee66d4955d7,216,3072,119808,4128,268435456,4096,512,143360,1024,4096,16,0,5,0,0,0,5,0,1024,148583,2,1048576,4096,1048576,4096,7.558545342547584
/home/kali/Desktop/Virusshare/VirusShare_2746a769047590c80fff649705af6491,208,12288,460288,10898,83886080,4096,512,483328,0,4096,16,0,4,0,0,0,4,0,1024,167384,2,1048576,4096,1048576,4096,7.409955444303943
/home/kali/Desktop/Virusshare/VirusShare_274b0b7deca48be56a9f43f53aa6c840,208,344064,20992,5104,4194304,4096,512,385024,32768,4096,16,0,5,0,0,0,5,0,1024,0,2,1048576,4096,1048576,4096,6.283106969059555
/home/kali/Desktop/Virusshare/VirusShare_274d0409992e33be3485929945a14815,232,198144,169984,154098,4194304,4096,512,479232,32768,4096,16,0,5,0,0,0,5,0,1024,0,2,1048576,4096,1048576,4096,6.664138313121901
/home/kali/Desktop/Virusshare/VirusShare_275a85c3d7a2b10466b6cebfddb22f10,184,0,535552,0,268435456,4096,512,540672,1344,4096,16,0,6,3,6,3,5,0,512,600506,3,262144,4096,1048576,4096,7.010777672099179
/home/kali/Desktop/Virusshare/VirusShare_27602edf5515964bcb2498ef8dec1da0,128,299520,12800,4688,4194304,4096,512,327680,0,4096,16,0,4,0,0,0,4,0,1024,327610,2,1048576,4096,1048576,4096,7.621724687938909
/home/kali/Desktop/Virusshare/VirusShare_276082d27e5c581da6c435ed97420b2d,240,208384,115712,4106,4194304,4096,512,348160,0,4096,16,0,6,3,7,0,4,0,4096,0,2,1048576,4096,1048576,4096,6.733960980876162
/home/kali/Desktop/Virusshare/VirusShare_2763de47dc15f4e6ded00ab357bc2c30,224,397312,49152,33225,268435456,4096,4096,450560,0,4096,16,0,4,0,0,0,4,0,4096,490654,2,1048576,4096,1048576,4096,3.1123840330692683
/home/kali/Desktop/Virusshare/VirusShare_27746390392d343f299580dcb1bae852,256,174592,88576,4096,4194304,4096,512,286720,0,4096,16,0,10,0,5,4,4,0,4096,0,2,1048576,4096,1048576,4096,6.756517823606998
/home/kali/Desktop/Virusshare/VirusShare_27760f4fea577a27aa6b8867c28ea108,128,316416,22016,5280,4194304,4096,512,348160,0,4096,16,0,4,0,0,0,4,0,1024,386780,2,1048576,4096,1048576,4096,6.061722760812464
/home/kali/Desktop/Virusshare/VirusShare_277a1842cb7ff418c96a464c70634e10,224,2048,246272,4912,268435456,4096,512,278528,1024,4096,16,0,5,0,0,0,5,0,1024,284417,2,1048576,4096,1048576,4096,7.043960193162523
/home/kali/Desktop/Virusshare/VirusShare_278413168ed17cfaedafac82440def10,224,2560,124416,4688,268435456,4096,512,176128,0,4096,16,0,5,0,0,0,5,0,1024,0,2,1048576,4096,1048576,4096,7.140276755604715
/home/kali/Desktop/Virusshare/VirusShare_278df6d5b658d533f3195c6d4c9dbc70,216,3072,17920,6464,268435456,4096,512,90112,0,4096,16,0,5,0,0,0,5,0,1024,0,2,1048576,4096,1048576,4096,6.641187161131297
/home/kali/Desktop/Virusshare/VirusShare_27963ddc4e6a4b09a18feb9e080a3450,216,122880,229376,4151,184549376,4096,4096,356352,64,4096,16,0,4,0,0,0,4,0,4096,0,2,1048576,4096,1048576,4096,4.331012060245629
/home/kali/Desktop/Virusshare/VirusShare_27a08a47dbf75b87ab2afe87f6a54aca,216,244224,5120,4576,268435456,4096,512,274432,0,4096,16,0,5,0,0,0,5,0,1024,272215,2,1048576,4096,1048576,4096,6.526418054390986
/home/kali/Desktop/Virusshare/VirusShare_27a69d3e1acb9d0f6d3157312df516cd,224,28672,117760,28639,4194304,4096,512,294912,0,4096,16,0,5,1,1,0,5,1,1024,177970,2,1048576,4096,1048576,4096,7.180430474085904
/home/kali/Desktop/Virusshare/VirusShare_27baac73ff2cd5c21b815c5314a344bc,200,69632,69632,5908,4194304,4096,4096,1155072,0,4096,16,0,4,0,0,0,4,0,4096,149904,2,1048576,4096,1048576,4096,6.815392273360525
/home/kali/Desktop/Virusshare/VirusShare_27c6912b91686cb2189f1f77ee799fc8,240,72704,218112,88489,4194304,4096,512,315392,0,4096,16,0,7,2,9,4,4,0,4096,0,2,0,0,1048576,4096,6.716574114168949
/home/kali/Desktop/Virusshare/VirusShare_27c75734688af33c40bcee7cdcf5454d,248,20480,237568,17674,2057306112,4096,4096,262144,0,4096,16,0,4,0,0,0,5,0,4096,160426,3,1048576,4096,1048576,4096,4.84587451291374
/home/kali/Desktop/Virusshare/VirusShare_27cfd891abe1e029466e73bfee2cfc5b,240,381440,1262080,51536,268435456,4096,512,1662976,64,4096,16,0,5,1,5,1,5,1,1024,1680975,2,1048576,4096,1048576,4096,7.772423900766538
/home/kali/Desktop/Virusshare/VirusShare_27d6b36629757f90ab414b70f8cd16b0,208,24576,147456,4151,2080374784,4096,4096,233472,64,4096,16,0,4,0,0,0,4,0,4096,0,3,1048576,4096,1048576,4096,5.285492462056605
/home/kali/Desktop/Virusshare/VirusShare_27dfe566efb40e9f36f5d2822e57e62d,256,761856,6694400,7517008,320077824,4096,512,7520256,0,4096,16,0,4,0,0,0,4,0,1024,721568,2,1048576,16384,1048576,4096,7.961939175561512
/home/kali/Desktop/Virusshare/VirusShare_27e887aa14f3890a72f06ec5d0759f20,232,262144,2039808,263152,4194304,4096,4096,2306048,0,4096,16,0,4,0,0,0,4,0,4096,23962,2,1048576,4096,1048576,4096,5.851663831735847
/home/kali/Desktop/Virusshare/VirusShare_27fe4b8cbf046b4841d9f5cc9ae45060,128,13312,198144,16320,4194304,4096,512,249856,0,4096,16,0,4,0,0,0,4,0,1024,0,2,1048576,4096,1048576,4096,7.1945968464883165
/home/kali/Desktop/Virusshare/VirusShare_280092290910d3c1278c75e6f8fea3b0,224,18432,94720,19552,2080374784,4096,512,208896,64,4096,16,0,4,0,0,0,4,0,1024,0,3,1048576,4096,1048576,4096,6.941738983799805
/home/kali/Desktop/Virusshare/VirusShare_280900fab6516f83e18c3f402b528ca7,224,93696,336384,24219,16777216,4096,512,446464,0,4096,16,0,4,0,0,0,5,0,1024,299030,2,1048576,4096,1048576,4096,6.380559907062074
/home/kali/Desktop/Virusshare/VirusShare_2812d2060836c62b10b18fb9a265b259,216,24064,164864,12538,4194304,4096,512,241664,32768,4096,16,0,4,0,6,0,4,0,1024,0,2,1048576,4096,1048576,4096,7.980519909089324
/home/kali/Desktop/Virusshare/VirusShare_28131be3d75a7824c137edb70f1940a5,232,29696,177664,9010,16777216,4096,512,835584,32768,4096,16,0,5,0,0,0,5,0,1024,0,2,1048576,16384,1048576,4096,7.522697365805479
/home/kali/Desktop/Virusshare/VirusShare_28137656d0ea067ed7dee2d435a0e8a5,256,94208,4096,249872,4194304,4096,512,258048,0,159744,16,0,8,3,9,0,4,0,4096,0,2,1048576,4096,1048576,4096,7.9360492660127955
/home/kali/Desktop/Virusshare/VirusShare_2826a39b190935f1895fe0024cdf2b40,240,329728,1217024,77392,268435456,4096,512,1564672,64,4096,16,0,5,1,5,1,5,1,1024,1589466,2,1048576,4096,1048576,4096,7.780165235642945
/home/kali/Desktop/Virusshare/VirusShare_283811aaf0671d5f396035c7c5aa5020,248,20480,253952,18375,2092957696,4096,4096,278528,0,4096,16,0,5,0,0,0,5,0,4096,200176,3,1048576,4096,1048576,4096,4.903734775971418
/home/kali/Desktop/Virusshare/VirusShare_283e9c28911e3ae33eca72a7020f56a6,216,6144,154624,7536,4194304,4096,512,172032,32768,4096,16,0,5,0,0,0,5,0,1024,177001,2,1048576,4096,1048576,4096,7.04465267926781
/home/kali/Desktop/Virusshare/VirusShare_284c1e732d367ae719be87bdc6ca580c,240,196608,4096,352912,4194304,4096,512,360448,0,159744,16,0,9,1,8,2,4,0,4096,0,2,1048576,4096,1048576,4096,7.976212975910988
/home/kali/Desktop/Virusshare/VirusShare_286171103103123ade7fa8ca8d8cc6ef,232,131072,69632,5792,4194304,4096,4096,1236992,0,4096,16,0,4,0,0,0,4,0,4096,211099,2,1048576,4096,1048576,4096,5.9336430994417055
/home/kali/Desktop/Virusshare/VirusShare_2865b78ce221c48c424a594e4d2c1ffc,208,204800,4096,397504,4194304,4096,4096,405504,0,196608,16,0,9,0,10,2,4,0,4096,0,2,0,0,1048576,4096,7.974551730270075
/home/kali/Desktop/Virusshare/VirusShare_2869390f3ba37e5eefdd7b4283bc7728,184,520192,32768,16056,4194304,4096,4096,589824,0,4096,16,0,4,0,0,5,4,0,4096,559546,2,1048576,4096,1048576,4096,6.99002739060586
/home/kali/Desktop/Virusshare/VirusShare_286b71c7a514866e159a5b7f3ec030f0,232,73728,69632,5411,4194304,4096,4096,1179648,0,4096,16,0,4,0,0,0,4,0,4096,185149,2,1048576,4096,1048576,4096,6.628873335081296
/home/kali/Desktop/Virusshare/VirusShare_28818bd18ab01da0566e14c4cf46bad0,216,12288,698368,14752,4194304,4096,512,724992,32768,4096,16,0,5,0,0,0,5,0,1024,0,2,1048576,4096,1048576,4096,5.816292994177736
/home/kali/Desktop/Virusshare/VirusShare_28819b2c14b1ce4400700466eaf658ac,512,2138112,86016,1369930,4194304,4096,4096,7331840,0,4096,16,0,4,0,0,0,4,0,4096,0,2,2097152,24576,3145728,24576,6.102903629201978
/home/kali/Desktop/Virusshare/VirusShare_288e39384a3add0cf00050433dae625c,232,5120,325632,5904,4194304,4096,512,352256,32768,4096,16,0,5,0,0,0,5,0,1024,351445,2,1048576,4096,1048576,4096,7.057222578855067
/home/kali/Desktop/Virusshare/VirusShare_288ed89e8e9a26b902e5fe2e7dcdfaa5,184,185105,17169,204870,4194304,4096,512,208896,0,4096,16,0,4,0,1,0,4,0,1024,218276,2,1048576,4096,1048576,4096,7.955417045166281
/home/kali/Desktop/Virusshare/VirusShare_289bc6d38d755517eb7a3a12863d1d8f,216,71168,27136,4992,4194304,4096,512,118784,32768,4096,16,0,5,0,0,0,5,0,1024,129403,2,1048576,4096,1048576,4096,6.430814502679546
/home/kali/Desktop/Virusshare/VirusShare_289bf5fa133ac63d1d2704c7f48e3040,232,46592,145920,23147,4194304,4096,512,7258112,32768,4096,16,0,5,0,0,0,5,0,1024,0,2,1048576,4096,1048576,4096,6.8903521857764005
/home/kali/Desktop/Virusshare/VirusShare_28b4ab45fc5c1afc45ce71cbde579938,208,177664,82432,4096,4194304,4096,512,278528,0,4096,16,0,10,3,8,1,4,0,4096,0,2,1048576,4096,1048576,4096,6.799600172676754
/home/kali/Desktop/Virusshare/VirusShare_28b8a068f6f920939872671162822250,128,737280,103936,745054,4194304,8192,512,860160,34112,8192,16,0,4,0,0,0,4,0,512,0,2,1048576,4096,1048576,4096,6.562296019913614
/home/kali/Desktop/Virusshare/VirusShare_28b9083c7dcc6df1562df5b8e617f6f0,224,28160,64512,6656,4194304,4096,512,159744,0,4096,16,0,11,4,0,0,5,1,1536,148889,2,1048576,4096,1048576,4096,7.3607872642050305
/home/kali/Desktop/Virusshare/VirusShare_28ba6c0b96fa28f5ae117c65c50e901a,128,3584,67072,6872,4194304,4096,512,135168,0,4096,16,0,4,0,0,0,4,0,1024,0,2,1048576,4096,1048576,4096,4.906941577296886
/home/kali/Desktop/Virusshare/VirusShare_28bee11de73b74e2a0e5c69d88854510,192,4096,49152,4905,4194304,4096,4096,57344,0,4096,16,0,4,0,0,0,4,0,4096,305419896,2,1048576,4096,1048576,4096,4.327085780815205
/home/kali/Desktop/Virusshare/VirusShare_28bf6a05043e5e2d1e7c28dbf92d273a,224,195072,17920,5888,268435456,4096,512,233472,1024,4096,16,0,5,0,0,0,5,0,1024,232809,2,1048576,4096,1048576,4096,7.392069316913698
/home/kali/Desktop/Virusshare/VirusShare_28cc15eb3e41cf17414a8718b31fabea,208,177664,82432,4096,4194304,4096,512,278528,0,4096,16,0,10,3,8,1,4,0,4096,0,2,1048576,4096,1048576,4096,6.799754584193608
/home/kali/Desktop/Virusshare/VirusShare_28e565c5c1ea2600842cffb2a84640dd,216,26112,71168,6322,4194304,4096,512,118784,32832,4096,16,0,5,1,0,0,5,1,1024,57786,2,1048576,4096,1048576,4096,6.732821639248559
/home/kali/Desktop/Virusshare/VirusShare_28f4a751a06507ed1272f50892fc5a10,240,354304,1317888,99840,268435456,4096,512,1687552,64,4096,16,0,5,1,5,1,5,1,1024,1675169,2,1048576,4096,1048576,4096,7.791386100951676
/home/kali/Desktop/Virusshare/VirusShare_28f80e8ec40309fcf10bda01da81ddde,128,2048,1010688,5790,4194304,4096,512,1069056,0,4096,16,0,4,0,0,0,4,0,1024,0,2,1048576,4096,1048576,4096,7.810941661262371
/home/kali/Desktop/Virusshare/VirusShare_29064ec097cbc24f7cd0fedd7ebe271e,128,28160,43520,4672,4194304,4096,512,110592,0,4096,16,0,4,0,1,0,4,0,1024,101457,2,2097152,4096,1048576,4096,7.205297114622163
/home/kali/Desktop/Virusshare/VirusShare_2908fe66655939e043cf3ed3e3e22958,224,172032,115712,6640,4194304,4096,512,385024,32768,4096,16,0,5,0,0,0,5,0,1024,0,2,1048576,4096,1048576,4096,7.177021959749913
/home/kali/Desktop/Virusshare/VirusShare_29110df3b8f4ad5d8cc997f4f557f8f0,216,33280,34304,8074,4194304,4096,512,90112,0,4096,16,0,5,1,0,0,5,1,1024,80772,2,1048576,4096,1048576,4096,6.891151292661184
/home/kali/Desktop/Virusshare/VirusShare_29144d2b3a8fe1a80f78be7603ece06e,232,14848,439296,11804,16777216,4096,512,466944,0,4096,16,0,4,0,0,0,5,0,1024,130212,2,1048576,4096,1048576,4096,7.152891100178612
/home/kali/Desktop/Virusshare/VirusShare_2928d811699f3d8452f5d5fd9a74da05,232,28672,20480,4928,4194304,4096,512,61440,32768,4096,16,0,5,0,0,0,5,0,1024,60562,2,1048576,4096,1048576,4096,7.432157675496431
/home/kali/Desktop/Virusshare/VirusShare_2929ee3ecf04c29805830682e2650003,240,135680,77824,63690,4194304,4096,512,651264,0,4096,16,0,7,3,10,2,4,0,4096,0,2,1048576,4096,1048576,4096,7.560901776041767
/home/kali/Desktop/Virusshare/VirusShare_2933e43aba44b731aff59da4e0272b80,216,33280,62464,8097,4194304,4096,512,143360,0,4096,16,0,5,1,0,0,5,1,1024,137582,2,1048576,4096,1048576,4096,7.136388726019772
/home/kali/Desktop/Virusshare/VirusShare_2935320795e17a2685b41ae7d6ad0292,208,294912,2764800,33344,4194304,4096,4096,3063808,0,4096,16,0,4,0,0,0,4,0,4096,4110440007,3,1048576,4096,1048576,4096,6.534247644478281
/home/kali/Desktop/Virusshare/VirusShare_2935d129faf4da08b124457bcfad5ab9,216,4096,2560,5120,4194304,4096,512,58368,33792,4096,16,0,5,0,0,0,5,0,1024,0,2,1048576,4096,1048576,4096,0.8889690836424945
/home/kali/Desktop/Virusshare/VirusShare_293b968ae6ad5287b71a972dffd78e70,216,33792,197120,8230,4194304,4096,512,307200,0,4096,16,0,7,1,0,0,5,1,1024,257317,2,1048576,4096,1048576,4096,7.422867052199784
/home/kali/Desktop/Virusshare/VirusShare_293c3284a16e6d566219e280c410e303,256,133120,602112,136941,4194304,4096,512,618496,0,4096,16,0,9,4,5,1,4,0,4096,0,2,1048576,4096,1048576,4096,6.809821310599841
/home/kali/Desktop/Virusshare/VirusShare_2946d64e68461da54bd579e45f1e8bf0,232,316928,3072,4176,4194304,4096,512,339968,32768,4096,16,0,5,0,0,0,5,0,1024,371922,2,1048576,4096,1048576,4096,4.521644769409764
/home/kali/Desktop/Virusshare/VirusShare_2955be5717c1d3ff575f6c19a7f381ba,208,193024,14848,4928,268435456,4096,512,225280,0,4096,16,0,5,0,0,0,5,0,1024,250275,2,1048576,4096,1048576,4096,7.514811641703298
/home/kali/Desktop/Virusshare/VirusShare_2956262cb6d244b4d837f10ebabe5401,208,2048,233472,4096,268435456,4096,512,253952,1024,4096,16,0,5,0,0,0,5,0,1024,266038,2,1048576,4096,1048576,4096,6.75105423216747
/home/kali/Desktop/Virusshare/VirusShare_295994008913495e14e5e10e562c5f75,128,12800,29184,4672,4194304,4096,512,274432,0,4096,16,0,4,0,1,0,4,0,1024,72140,2,2097152,4096,1048576,4096,7.886330802187593
/home/kali/Desktop/Virusshare/VirusShare_295afff02edb8beeeefdc7d485e582dc,224,28672,166400,28721,4194304,4096,512,434176,0,4096,16,0,5,1,0,0,5,1,1024,221563,2,1048576,4096,1048576,4096,7.135428515225302
/home/kali/Desktop/Virusshare/VirusShare_295f7fc4cd6fc9b398f2ecc3a5ab63a0,232,16384,688128,5131,4194304,4096,4096,1167360,0,4096,16,0,4,0,0,0,4,0,4096,0,2,1048576,4096,1048576,4096,7.847919643840889
/home/kali/Desktop/Virusshare/VirusShare_2969b553fb06a77735d940aa927c5341,256,217088,4096,355152,4194304,4096,512,360448,0,139264,16,0,9,2,7,4,4,0,4096,0,2,0,0,1048576,4096,7.910991100621456
/home/kali/Desktop/Virusshare/VirusShare_296d2db9e396b7692fc0a86f11a16af0,224,16384,671744,10272,4194304,4096,512,696320,0,4096,16,0,4,0,0,0,4,0,1024,334574,2,1048576,4096,1048576,4096,7.467692006700416
/home/kali/Desktop/Virusshare/VirusShare_2970545acfa04111edec145a7a23e7e4,224,28672,18432,5008,4194304,4096,512,61440,32768,4096,16,0,5,0,0,0,5,0,1024,80027,2,1048576,4096,1048576,4096,7.424736308117931
/home/kali/Desktop/Virusshare/VirusShare_297784982082c2395b4ba21269b91424,224,12800,414720,11364,16777216,4096,512,442368,0,4096,16,0,5,0,0,0,5,0,1024,149682,2,1048576,4096,1048576,4096,7.495943724647977
/home/kali/Desktop/Virusshare/VirusShare_2977ffa982326729d35a8e6109e6b96c,272,1155072,1552384,40208,4194304,4096,4096,1597440,0,4096,65552,0,4,0,0,0,4,0,4096,0,2,1048576,4096,1048576,511,7.968918495377876
/home/kali/Desktop/Virusshare/VirusShare_297f4b74323ef8320a3e07aac3c69b4b,208,2048,227328,4336,268435456,4096,512,245760,1024,4096,16,0,5,0,0,0,5,0,1024,264289,2,1048576,4096,1048576,4096,7.4483380060787905
/home/kali/Desktop/Virusshare/VirusShare_2995340c65ddd75d0e4b7166f781c063,216,168448,4608,5184,268435456,4096,512,196608,0,4096,16,0,5,0,0,0,5,0,1024,234670,2,1048576,4096,1048576,4096,6.053960749891104
/home/kali/Desktop/Virusshare/VirusShare_29976419f111ed4ea5da69b13ab6c547,200,2048,203776,4960,268435456,4096,512,217088,1024,4096,16,0,5,0,0,0,5,0,1024,211022,2,1048576,4096,1048576,4096,7.443777351135573
/home/kali/Desktop/Virusshare/VirusShare_29977aaebc0264f7ad16b2149a8fc660,240,33792,241664,27050,2077229056,4096,1024,290816,0,4096,16,0,4,0,0,0,4,0,1024,176070,2,1048576,4096,1048576,4096,5.012795524762826
/home/kali/Desktop/Virusshare/VirusShare_29aa3bb74fc6b508bda8cd0cb5459940,240,14336,186368,16657,2109734912,4096,2048,212992,0,4096,16,0,4,0,0,0,5,0,2048,180024,2,1048576,4096,1048576,4096,6.023034017995704
/home/kali/Desktop/Virusshare/VirusShare_29b55644895b2a1e03c5f1b075eb5713,216,28672,163840,9263,268435456,4096,4096,196608,0,4096,16,0,4,0,0,0,4,0,4096,250208,2,1048576,4096,1048576,4096,4.925367617041029
/home/kali/Desktop/Virusshare/VirusShare_29b5ae6ec39485e6fd1580f7782055ba,256,40448,380928,42488,4194304,4096,512,446464,32768,4096,16,0,1,0,6,0,4,0,1024,0,2,1048576,16384,1048576,4096,7.975369746568348
/home/kali/Desktop/Virusshare/VirusShare_29c3e6924bce697db1fb964f73dea4a6,224,29184,176128,17626,4194304,4096,512,266240,0,4096,16,0,11,4,0,0,5,1,1024,217683,2,1048576,4096,1048576,4096,7.679982598784545
/home/kali/Desktop/Virusshare/VirusShare_29c9242a8f5d08ead18976eaddb1456f,208,28672,155648,9356,268435456,4096,4096,188416,0,4096,16,0,4,0,0,0,4,0,4096,198043,2,1048576,4096,1048576,4096,6.072225994484093
/home/kali/Desktop/Virusshare/VirusShare_29cdec3b30f291ae0c36c5868e758889,184,786432,8192,4096,4194304,4096,512,1101824,0,4096,16,0,4,0,1,0,4,0,4096,820122,2,1048576,4096,1048576,4096,7.897045326923265
